scraper	article	precision	recall	f1_score
boilernet	LATimes_4.html.gz	0.4666666666666667	0.9655172413793104	0.6292134831460675
boilernet	OccupyDemocrats_0.html.gz	0.1875	0.6666666666666666	0.29268292682926833
boilernet	OccupyDemocrats_1.html.gz	0.1111111111111111	0.5333333333333333	0.1839080459770115
boilernet	OccupyDemocrats_2.html.gz	0.2222222222222222	0.7142857142857143	0.3389830508474576
boilernet	OccupyDemocrats_3.html.gz	0.18292682926829268	0.5357142857142857	0.2727272727272727
boilernet	OccupyDemocrats_4.html.gz	0.29411764705882354	0.8333333333333334	0.4347826086956522
boilernet	Reuters_0.html.gz	0.4	0.6666666666666666	0.5
boilernet	Reuters_1.html.gz	0.4782608695652174	0.7857142857142857	0.5945945945945946
boilernet	Reuters_2.html.gz		0.0	
boilernet	Reuters_3.html.gz	0.0	0.0	
boilernet	Reuters_4.html.gz	0.18604651162790697	0.43243243243243246	0.26016260162601623
boilernet	TheGatewayPundit_0.html.gz	0.8181818181818182	0.9	0.8571428571428572
boilernet	TheGatewayPundit_1.html.gz	0.65	0.8125	0.7222222222222223
boilernet	TheGatewayPundit_2.html.gz	0.8461538461538461	0.8461538461538461	0.8461538461538461
boilernet	TheGatewayPundit_3.html.gz	0.5	0.45454545454545453	0.47619047619047616
boilernet	TheGatewayPundit_4.html.gz	0.2857142857142857	0.6153846153846154	0.3902439024390244
boilernet	TheGuardian_0.html.gz	0.16	0.48484848484848486	0.24060150375939848
boilernet	TheGuardian_1.html.gz	0.6190476190476191	0.8125	0.7027027027027026
boilernet	TheGuardian_2.html.gz	0.19444444444444445	0.4666666666666667	0.27450980392156865
boilernet	TheGuardian_3.html.gz	0.2558139534883721	0.6111111111111112	0.36065573770491804
boilernet	TheGuardian_4.html.gz	0.0	0.0	
boilernet	TheIndependent_0.html.gz	0.5384615384615384	0.7913043478260869	0.6408450704225352
boilernet	TheIndependent_1.html.gz	0.024390243902439025	0.2857142857142857	0.0449438202247191
boilernet	TheIndependent_2.html.gz	0.1111111111111111	0.2857142857142857	0.16
boilernet	TheIndependent_3.html.gz	0.17647058823529413	0.5	0.2608695652173913
boilernet	TheIndependent_4.html.gz	0.03896103896103896	0.375	0.07058823529411765
boilernet	TheIntercept_0.html.gz	0.20610687022900764	0.627906976744186	0.31034482758620696
boilernet	TheIntercept_1.html.gz	0.022058823529411766	0.21428571428571427	0.04
boilernet	TheIntercept_2.html.gz	0.25925925925925924	0.7777777777777778	0.3888888888888889
boilernet	TheIntercept_3.html.gz	0.037037037037037035	0.5	0.06896551724137931
boilernet	TheIntercept_4.html.gz	0.18791946308724833	0.6436781609195402	0.2909090909090909
boilernet	TheNation_0.html.gz	0.11627906976744186	0.5555555555555556	0.19230769230769232
boilernet	TheNation_1.html.gz	0.1485148514851485	0.75	0.24793388429752064
boilernet	TheNation_2.html.gz	0.08695652173913043	0.5	0.14814814814814817
boilernet	TheNation_3.html.gz	0.14285714285714285	0.5882352941176471	0.22988505747126434
boilernet	TheNation_4.html.gz	0.10714285714285714	0.3333333333333333	0.16216216216216214
boilernet	TheNewYorker_0.html.gz	0.20967741935483872	0.6190476190476191	0.3132530120481928
boilernet	TheNewYorker_1.html.gz	0.4605263157894737	0.8333333333333334	0.5932203389830509
boilernet	TheNewYorker_2.html.gz	0.5517241379310345	0.8888888888888888	0.6808510638297872
boilernet	TheNewYorker_3.html.gz	0.04285714285714286	0.23076923076923078	0.07228915662650602
boilernet	TheNewYorker_4.html.gz	0.04878048780487805	0.27450980392156865	0.08284023668639054
boilernet	TheTelegraph_0.html.gz	0.2608695652173913	0.4186046511627907	0.32142857142857145
boilernet	TheTelegraph_1.html.gz	0.3723958333333333	0.8033707865168539	0.5088967971530248
boilernet	TheTelegraph_2.html.gz	0.9701492537313433	0.5462184873949579	0.6989247311827957
boilernet	TheTelegraph_3.html.gz	0.5271966527196653	0.9130434782608695	0.6684350132625995
boilernet	TheTelegraph_4.html.gz	0.3541666666666667	0.68	0.46575342465753433
boilernet	WashingtonTimes_0.html.gz	0.18181818181818182	0.6153846153846154	0.2807017543859649
boilernet	WashingtonTimes_1.html.gz	0.05084745762711865	0.25	0.08450704225352114
boilernet	WashingtonTimes_2.html.gz	0.1	0.4117647058823529	0.16091954022988506
boilernet	WashingtonTimes_3.html.gz	0.09836065573770492	0.42857142857142855	0.16000000000000003
boilernet	WashingtonTimes_4.html.gz	0.475	1.0	0.6440677966101694
boilernet	iNews_0.html.gz	0.64	0.8888888888888888	0.7441860465116279
boilernet	iNews_1.html.gz	0.3941176470588235	0.6504854368932039	0.4908424908424908
boilernet	iNews_2.html.gz	0.16666666666666666	0.4166666666666667	0.23809523809523808
boilernet	iNews_3.html.gz	0.4222222222222222	0.7916666666666666	0.5507246376811594
boilernet	iNews_4.html.gz	0.4	0.5925925925925926	0.4776119402985075
boilerpipe	APNews_0.html.gz	0.38095238095238093	0.6666666666666666	0.4848484848484849
boilerpipe	APNews_1.html.gz	0.5714285714285714	1.0	0.7272727272727273
boilerpipe	APNews_2.html.gz	0.22	0.9166666666666666	0.3548387096774193
boilerpipe	APNews_3.html.gz	0.375	1.0	0.5454545454545454
boilerpipe	APNews_4.html.gz	0.46153846153846156	0.9230769230769231	0.6153846153846155
boilerpipe	CNBC_0.html.gz	0.7368421052631579	1.0	0.8484848484848484
boilerpipe	CNBC_1.html.gz	0.4482758620689655	0.8666666666666667	0.5909090909090909
boilerpipe	CNBC_2.html.gz	0.68	0.9444444444444444	0.7906976744186047
boilerpipe	CNBC_3.html.gz	0.4	0.5454545454545454	0.4615384615384615
boilerpipe	CNBC_4.html.gz	0.5	1.0	0.6666666666666666
boilerpipe	FoxNews_0.html.gz	0.0	0.0	
boilerpipe	FoxNews_1.html.gz	0.0	0.0	
boilerpipe	FoxNews_2.html.gz	0.0	0.0	
boilerpipe	FoxNews_3.html.gz	0.0	0.0	
boilerpipe	FoxNews_4.html.gz	0.0	0.0	
boilerpipe	FreeBeacon_0.html.gz	0.4117647058823529	0.5384615384615384	0.4666666666666667
boilerpipe	FreeBeacon_1.html.gz	0.5555555555555556	1.0	0.7142857142857143
boilerpipe	FreeBeacon_2.html.gz	0.6363636363636364	1.0	0.7777777777777778
boilerpipe	FreeBeacon_3.html.gz	0.5	1.0	0.6666666666666666
boilerpipe	FreeBeacon_4.html.gz	0.7894736842105263	1.0	0.8823529411764706
boilerpipe	LATimes_0.html.gz	0.8409090909090909	0.5522388059701493	0.6666666666666667
boilerpipe	LATimes_1.html.gz	0.5740740740740741	0.7209302325581395	0.6391752577319588
boilerpipe	LATimes_2.html.gz	0.6724137931034483	0.975	0.7959183673469388
boilerpipe	LATimes_3.html.gz	0.5555555555555556	0.5952380952380952	0.574712643678161
boilerpipe	LATimes_4.html.gz	0.5714285714285714	0.13793103448275862	0.2222222222222222
boilerpipe	OccupyDemocrats_0.html.gz	0.6153846153846154	0.8888888888888888	0.7272727272727274
boilerpipe	OccupyDemocrats_1.html.gz	0.5416666666666666	0.8666666666666667	0.6666666666666667
boilerpipe	OccupyDemocrats_2.html.gz	0.7058823529411765	0.8571428571428571	0.7741935483870968
boilerpipe	OccupyDemocrats_3.html.gz	0.5945945945945946	0.7857142857142857	0.676923076923077
boilerpipe	OccupyDemocrats_4.html.gz	0.8	1.0	0.888888888888889
boilerpipe	Reuters_0.html.gz	0.375	1.0	0.5454545454545454
boilerpipe	Reuters_1.html.gz	0.5625	0.6923076923076923	0.6206896551724138
boilerpipe	Reuters_2.html.gz	0.2857142857142857	1.0	0.4444444444444445
boilerpipe	Reuters_3.html.gz	0.0	0.0	
boilerpipe	Reuters_4.html.gz	0.5365853658536586	0.6285714285714286	0.5789473684210527
boilerpipe	TheGatewayPundit_0.html.gz	1.0	1.0	1.0
boilerpipe	TheGatewayPundit_1.html.gz	1.0	0.9375	0.967741935483871
boilerpipe	TheGatewayPundit_2.html.gz	1.0	0.9230769230769231	0.9600000000000001
boilerpipe	TheGatewayPundit_3.html.gz	0.6470588235294118	1.0	0.7857142857142858
boilerpipe	TheGatewayPundit_4.html.gz	0.7666666666666667	0.8846153846153846	0.8214285714285715
boilerpipe	TheGuardian_0.html.gz	0.4489795918367347	0.6875	0.5432098765432098
boilerpipe	TheGuardian_1.html.gz	0.5	0.875	0.6363636363636364
boilerpipe	TheGuardian_2.html.gz	0.5833333333333334	0.875	0.7000000000000001
boilerpipe	TheGuardian_3.html.gz	0.48148148148148145	0.7222222222222222	0.5777777777777777
boilerpipe	TheGuardian_4.html.gz	0.3333333333333333	0.5	0.4
boilerpipe	TheIndependent_0.html.gz	0.24	0.05217391304347826	0.08571428571428572
boilerpipe	TheIndependent_1.html.gz	0.0	0.0	
boilerpipe	TheIndependent_2.html.gz	0.16216216216216217	0.75	0.26666666666666666
boilerpipe	TheIndependent_3.html.gz	0.27906976744186046	0.6666666666666666	0.3934426229508197
boilerpipe	TheIndependent_4.html.gz	0.14285714285714285	0.1111111111111111	0.125
boilerpipe	TheIntercept_0.html.gz	0.7666666666666667	0.5476190476190477	0.6388888888888888
boilerpipe	TheIntercept_1.html.gz	0.16666666666666666	0.14285714285714285	0.15384615384615383
boilerpipe	TheIntercept_2.html.gz	0.5789473684210527	0.4074074074074074	0.47826086956521735
boilerpipe	TheIntercept_3.html.gz	0.25	0.5	0.3333333333333333
boilerpipe	TheIntercept_4.html.gz	0.6635514018691588	0.8160919540229885	0.7319587628865979
boilerpipe	TheNation_0.html.gz	0.5357142857142857	0.8333333333333334	0.6521739130434783
boilerpipe	TheNation_1.html.gz	0.5151515151515151	0.85	0.6415094339622641
boilerpipe	TheNation_2.html.gz	0.2857142857142857	0.5	0.36363636363636365
boilerpipe	TheNation_3.html.gz	0.5	0.8125	0.6190476190476191
boilerpipe	TheNation_4.html.gz	0.375	0.6	0.4615384615384615
boilerpipe	TheNewYorker_0.html.gz	0.6666666666666666	0.9090909090909091	0.7692307692307692
boilerpipe	TheNewYorker_1.html.gz	0.8260869565217391	0.4634146341463415	0.59375
boilerpipe	TheNewYorker_2.html.gz	0.5882352941176471	0.5263157894736842	0.5555555555555555
boilerpipe	TheNewYorker_3.html.gz	0.4583333333333333	0.8461538461538461	0.5945945945945945
boilerpipe	TheNewYorker_4.html.gz	0.75	0.7647058823529411	0.7572815533980582
boilerpipe	TheTelegraph_0.html.gz	0.82	0.9534883720930233	0.8817204301075269
boilerpipe	TheTelegraph_1.html.gz	0.6387096774193548	0.5561797752808989	0.5945945945945946
boilerpipe	TheTelegraph_2.html.gz	0.92	0.19166666666666668	0.3172413793103448
boilerpipe	TheTelegraph_3.html.gz	0.6153846153846154	0.463768115942029	0.5289256198347106
boilerpipe	TheTelegraph_4.html.gz	0.6666666666666666	0.8	0.7272727272727272
boilerpipe	WashingtonTimes_0.html.gz	0.5652173913043478	1.0	0.7222222222222222
boilerpipe	WashingtonTimes_1.html.gz	0.2608695652173913	0.5	0.3428571428571428
boilerpipe	WashingtonTimes_2.html.gz	0.5714285714285714	0.8888888888888888	0.6956521739130435
boilerpipe	WashingtonTimes_3.html.gz	0.4230769230769231	0.7857142857142857	0.55
boilerpipe	WashingtonTimes_4.html.gz	0.6333333333333333	1.0	0.7755102040816326
boilerpipe	iNews_0.html.gz	0.72	0.9473684210526315	0.8181818181818181
boilerpipe	iNews_1.html.gz	0.8559322033898306	0.9805825242718447	0.914027149321267
boilerpipe	iNews_2.html.gz	0.5384615384615384	0.5384615384615384	0.5384615384615384
boilerpipe	iNews_3.html.gz	0.6571428571428571	0.48936170212765956	0.5609756097560975
boilerpipe	iNews_4.html.gz	0.5714285714285714	0.7407407407407407	0.6451612903225806
bte	APNews_0.html.gz	0.4375	0.5833333333333334	0.5
bte	APNews_1.html.gz	0.6666666666666666	0.6666666666666666	0.6666666666666666
bte	APNews_2.html.gz	0.6111111111111112	0.9166666666666666	0.7333333333333334
bte	APNews_3.html.gz	0.5	1.0	0.6666666666666666
bte	APNews_4.html.gz	0.5238095238095238	0.8461538461538461	0.6470588235294118
bte	CNBC_0.html.gz	0.7333333333333333	0.7857142857142857	0.7586206896551724
bte	CNBC_1.html.gz	0.375	0.6	0.4615384615384615
bte	CNBC_2.html.gz	0.47619047619047616	0.5555555555555556	0.5128205128205129
bte	CNBC_3.html.gz	0.35	0.5384615384615384	0.4242424242424242
bte	CNBC_4.html.gz	0.6	0.6	0.6
bte	FoxNews_0.html.gz	0.7741935483870968	0.9230769230769231	0.8421052631578947
bte	FoxNews_1.html.gz	0.725	1.0	0.8405797101449275
bte	FoxNews_2.html.gz	0.44	0.9166666666666666	0.5945945945945945
bte	FoxNews_3.html.gz	0.4444444444444444	0.8571428571428571	0.5853658536585367
bte	FoxNews_4.html.gz	0.4166666666666667	1.0	0.5882352941176471
bte	FreeBeacon_0.html.gz	0.4375	0.5384615384615384	0.4827586206896552
bte	FreeBeacon_1.html.gz	0.5	0.8	0.6153846153846154
bte	FreeBeacon_2.html.gz	1.0	1.0	1.0
bte	FreeBeacon_3.html.gz	1.0	1.0	1.0
bte	FreeBeacon_4.html.gz	0.8	0.8	0.8000000000000002
bte	LATimes_0.html.gz	0.532258064516129	0.4925373134328358	0.5116279069767442
bte	LATimes_1.html.gz	0.6153846153846154	0.9302325581395349	0.7407407407407407
bte	LATimes_2.html.gz	0.6610169491525424	0.975	0.7878787878787878
bte	LATimes_3.html.gz	0.6029411764705882	0.9761904761904762	0.7454545454545454
bte	LATimes_4.html.gz	0.509090909090909	0.9655172413793104	0.6666666666666667
bte	OccupyDemocrats_0.html.gz	0.18181818181818182	0.2222222222222222	0.19999999999999998
bte	OccupyDemocrats_1.html.gz	0.3103448275862069	0.6428571428571429	0.4186046511627907
bte	OccupyDemocrats_2.html.gz	0.125	0.14285714285714285	0.13333333333333333
bte	OccupyDemocrats_3.html.gz	0.2222222222222222	0.2962962962962963	0.25396825396825395
bte	OccupyDemocrats_4.html.gz	0.35714285714285715	0.4166666666666667	0.3846153846153846
bte	Reuters_0.html.gz	0.4	0.6666666666666666	0.5
bte	Reuters_1.html.gz	0.5625	0.6428571428571429	0.6000000000000001
bte	Reuters_2.html.gz	0.25	0.5	0.3333333333333333
bte	Reuters_3.html.gz	0.0	0.0	
bte	Reuters_4.html.gz	0.30952380952380953	0.35135135135135137	0.32911392405063294
bte	TheGatewayPundit_0.html.gz	0.12903225806451613	0.4	0.1951219512195122
bte	TheGatewayPundit_1.html.gz	0.2894736842105263	0.6875	0.4074074074074074
bte	TheGatewayPundit_2.html.gz	0.11764705882352941	0.3076923076923077	0.1702127659574468
bte	TheGatewayPundit_3.html.gz	0.2631578947368421	0.9090909090909091	0.4081632653061224
bte	TheGatewayPundit_4.html.gz	0.1346153846153846	0.2692307692307692	0.17948717948717946
bte	TheGuardian_0.html.gz	0.45	0.5806451612903226	0.5070422535211268
bte	TheGuardian_1.html.gz	0.5909090909090909	0.8666666666666667	0.7027027027027029
bte	TheGuardian_2.html.gz	0.7058823529411765	0.8	0.7500000000000001
bte	TheGuardian_3.html.gz	0.5263157894736842	0.5882352941176471	0.5555555555555555
bte	TheGuardian_4.html.gz	0.0	0.0	
bte	TheIndependent_0.html.gz	0.5092592592592593	0.9565217391304348	0.6646525679758308
bte	TheIndependent_1.html.gz	0.057971014492753624	0.5714285714285714	0.10526315789473682
bte	TheIndependent_2.html.gz	0.29411764705882354	0.7142857142857143	0.4166666666666667
bte	TheIndependent_3.html.gz	0.15384615384615385	0.6666666666666666	0.25
bte	TheIndependent_4.html.gz	0.14	0.875	0.24137931034482757
bte	TheIntercept_0.html.gz	0.41025641025641024	0.7441860465116279	0.5289256198347108
bte	TheIntercept_1.html.gz	0.13725490196078433	0.5	0.21538461538461542
bte	TheIntercept_2.html.gz	0.2978723404255319	0.5185185185185185	0.37837837837837834
bte	TheIntercept_3.html.gz	0.045454545454545456	0.5	0.08333333333333334
bte	TheIntercept_4.html.gz	0.375	0.4827586206896552	0.42211055276381904
bte	TheNation_0.html.gz	0.17543859649122806	0.5882352941176471	0.27027027027027023
bte	TheNation_1.html.gz	0.19718309859154928	0.7	0.3076923076923077
bte	TheNation_2.html.gz	0.08823529411764706	0.42857142857142855	0.14634146341463417
bte	TheNation_3.html.gz	0.23404255319148937	0.6875	0.3492063492063492
bte	TheNation_4.html.gz	0.1388888888888889	0.5555555555555556	0.22222222222222227
bte	TheNewYorker_0.html.gz	0.6818181818181818	0.7142857142857143	0.6976744186046512
bte	TheNewYorker_1.html.gz	0.6226415094339622	0.8048780487804879	0.7021276595744681
bte	TheNewYorker_2.html.gz	0.75	1.0	0.8571428571428571
bte	TheNewYorker_3.html.gz	0.5	0.5833333333333334	0.5384615384615384
bte	TheNewYorker_4.html.gz	0.6	0.6346153846153846	0.616822429906542
bte	TheTelegraph_0.html.gz	0.46808510638297873	0.5116279069767442	0.4888888888888889
bte	TheTelegraph_1.html.gz	0.59375	0.9606741573033708	0.7339055793991416
bte	TheTelegraph_2.html.gz	0.9583333333333334	0.3865546218487395	0.5508982035928144
bte	TheTelegraph_3.html.gz	0.6428571428571429	0.9782608695652174	0.7758620689655172
bte	TheTelegraph_4.html.gz	0.7142857142857143	0.8	0.7547169811320756
bte	WashingtonTimes_0.html.gz	0.2	0.25	0.22222222222222224
bte	WashingtonTimes_1.html.gz	0.06666666666666667	0.08333333333333333	0.07407407407407407
bte	WashingtonTimes_2.html.gz	0.25	0.29411764705882354	0.27027027027027023
bte	WashingtonTimes_3.html.gz	0.6111111111111112	0.7857142857142857	0.6875000000000001
bte	WashingtonTimes_4.html.gz	0.4090909090909091	0.47368421052631576	0.43902439024390244
bte	iNews_0.html.gz	0.6538461538461539	0.9444444444444444	0.7727272727272727
bte	iNews_1.html.gz	0.8363636363636363	0.9019607843137255	0.8679245283018867
bte	iNews_2.html.gz	0.5263157894736842	0.7692307692307693	0.625
bte	iNews_3.html.gz	0.6779661016949152	0.851063829787234	0.7547169811320754
bte	iNews_4.html.gz	0.6382978723404256	0.7407407407407407	0.6857142857142857
fundus	APNews_0.html.gz	0.9166666666666666	0.9166666666666666	0.9166666666666666
fundus	APNews_1.html.gz	1.0	1.0	1.0
fundus	APNews_2.html.gz	1.0	1.0	1.0
fundus	APNews_3.html.gz	1.0	1.0	1.0
fundus	APNews_4.html.gz	1.0	1.0	1.0
fundus	CNBC_0.html.gz	1.0	1.0	1.0
fundus	CNBC_1.html.gz	1.0	1.0	1.0
fundus	CNBC_2.html.gz	1.0	1.0	1.0
fundus	CNBC_3.html.gz	1.0	1.0	1.0
fundus	CNBC_4.html.gz	1.0	1.0	1.0
fundus	FoxNews_0.html.gz	1.0	0.9130434782608695	0.9545454545454545
fundus	FoxNews_1.html.gz	1.0	1.0	1.0
fundus	FoxNews_2.html.gz	1.0	1.0	1.0
fundus	FoxNews_3.html.gz	1.0	1.0	1.0
fundus	FoxNews_4.html.gz	1.0	1.0	1.0
fundus	FreeBeacon_0.html.gz	1.0	1.0	1.0
fundus	FreeBeacon_1.html.gz	1.0	1.0	1.0
fundus	FreeBeacon_2.html.gz	1.0	1.0	1.0
fundus	FreeBeacon_3.html.gz	1.0	1.0	1.0
fundus	FreeBeacon_4.html.gz	1.0	1.0	1.0
fundus	LATimes_0.html.gz	0.6981132075471698	0.5522388059701493	0.6166666666666666
fundus	LATimes_1.html.gz	1.0	1.0	1.0
fundus	LATimes_2.html.gz	0.975609756097561	1.0	0.9876543209876543
fundus	LATimes_3.html.gz	1.0	0.9523809523809523	0.975609756097561
fundus	LATimes_4.html.gz	1.0	1.0	1.0
fundus	OccupyDemocrats_0.html.gz	1.0	1.0	1.0
fundus	OccupyDemocrats_1.html.gz	1.0	1.0	1.0
fundus	OccupyDemocrats_2.html.gz	1.0	1.0	1.0
fundus	OccupyDemocrats_3.html.gz	1.0	1.0	1.0
fundus	OccupyDemocrats_4.html.gz	1.0	1.0	1.0
fundus	Reuters_0.html.gz	1.0	1.0	1.0
fundus	Reuters_1.html.gz	0.8461538461538461	0.8461538461538461	0.8461538461538461
fundus	Reuters_2.html.gz	1.0	1.0	1.0
fundus	Reuters_3.html.gz	0.0	0.0	
fundus	Reuters_4.html.gz	0.6470588235294118	0.6470588235294118	0.6470588235294118
fundus	TheGatewayPundit_0.html.gz	1.0	1.0	1.0
fundus	TheGatewayPundit_1.html.gz	1.0	0.875	0.9333333333333333
fundus	TheGatewayPundit_2.html.gz	1.0	0.9230769230769231	0.9600000000000001
fundus	TheGatewayPundit_3.html.gz	1.0	0.9090909090909091	0.9523809523809523
fundus	TheGatewayPundit_4.html.gz	1.0	1.0	1.0
fundus	TheGuardian_0.html.gz	1.0	0.9393939393939394	0.96875
fundus	TheGuardian_1.html.gz	1.0	1.0	1.0
fundus	TheGuardian_2.html.gz	1.0	1.0	1.0
fundus	TheGuardian_3.html.gz	1.0	0.9444444444444444	0.9714285714285714
fundus	TheGuardian_4.html.gz	1.0	1.0	1.0
fundus	TheIndependent_0.html.gz	1.0	0.8869565217391304	0.9400921658986175
fundus	TheIndependent_1.html.gz	1.0	1.0	1.0
fundus	TheIndependent_2.html.gz	1.0	1.0	1.0
fundus	TheIndependent_3.html.gz	1.0	1.0	1.0
fundus	TheIndependent_4.html.gz	1.0	1.0	1.0
fundus	TheIntercept_0.html.gz	0.9523809523809523	0.9523809523809523	0.9523809523809523
fundus	TheIntercept_1.html.gz	0.9333333333333333	0.9333333333333333	0.9333333333333333
fundus	TheIntercept_2.html.gz	0.8928571428571429	0.9259259259259259	0.9090909090909091
fundus	TheIntercept_3.html.gz	0.3333333333333333	0.5	0.4
fundus	TheIntercept_4.html.gz	0.9176470588235294	0.896551724137931	0.9069767441860465
fundus	TheNation_0.html.gz	1.0	1.0	1.0
fundus	TheNation_1.html.gz	1.0	1.0	1.0
fundus	TheNation_2.html.gz	1.0	1.0	1.0
fundus	TheNation_3.html.gz	1.0	1.0	1.0
fundus	TheNation_4.html.gz	1.0	1.0	1.0
fundus	TheNewYorker_0.html.gz	1.0	1.0	1.0
fundus	TheNewYorker_1.html.gz	1.0	1.0	1.0
fundus	TheNewYorker_2.html.gz	1.0	1.0	1.0
fundus	TheNewYorker_3.html.gz	1.0	1.0	1.0
fundus	TheNewYorker_4.html.gz	0.9743589743589743	0.7169811320754716	0.8260869565217391
fundus	TheTelegraph_0.html.gz	1.0	1.0	1.0
fundus	TheTelegraph_1.html.gz	1.0	0.7471910112359551	0.8553054662379421
fundus	TheTelegraph_2.html.gz	1.0	0.16666666666666666	0.2857142857142857
fundus	TheTelegraph_3.html.gz	1.0	0.6666666666666666	0.8
fundus	TheTelegraph_4.html.gz	1.0	1.0	1.0
fundus	WashingtonTimes_0.html.gz	1.0	1.0	1.0
fundus	WashingtonTimes_1.html.gz	1.0	1.0	1.0
fundus	WashingtonTimes_2.html.gz	1.0	1.0	1.0
fundus	WashingtonTimes_3.html.gz	0.9333333333333333	1.0	0.9655172413793104
fundus	WashingtonTimes_4.html.gz	1.0	1.0	1.0
fundus	iNews_0.html.gz	1.0	1.0	1.0
fundus	iNews_1.html.gz	1.0	0.6407766990291263	0.7810650887573964
fundus	iNews_2.html.gz	1.0	1.0	1.0
fundus	iNews_3.html.gz	1.0	0.9591836734693877	0.9791666666666666
fundus	iNews_4.html.gz	0.8695652173913043	0.75	0.8053691275167786
justext	APNews_0.html.gz	0.6666666666666666	0.8333333333333334	0.7407407407407408
justext	APNews_1.html.gz	0.75	0.6923076923076923	0.7199999999999999
justext	APNews_2.html.gz	0.75	0.8181818181818182	0.7826086956521738
justext	APNews_3.html.gz	0.5	1.0	0.6666666666666666
justext	APNews_4.html.gz	0.7647058823529411	1.0	0.8666666666666666
justext	CNBC_0.html.gz	0.875	1.0	0.9333333333333333
justext	CNBC_1.html.gz	0.6	0.8	0.6857142857142857
justext	CNBC_2.html.gz	0.8181818181818182	1.0	0.9
justext	CNBC_3.html.gz	0.8181818181818182	0.8181818181818182	0.8181818181818182
justext	CNBC_4.html.gz	0.75	0.75	0.75
justext	FoxNews_0.html.gz	0.896551724137931	1.0	0.9454545454545454
justext	FoxNews_1.html.gz	0.8666666666666667	0.9285714285714286	0.896551724137931
justext	FoxNews_2.html.gz	0.6875	0.9166666666666666	0.7857142857142857
justext	FoxNews_3.html.gz	1.0	0.38461538461538464	0.5555555555555556
justext	FoxNews_4.html.gz	0.5454545454545454	0.6	0.5714285714285713
justext	FreeBeacon_0.html.gz	1.0	0.7692307692307693	0.8695652173913044
justext	FreeBeacon_1.html.gz	0.8333333333333334	1.0	0.9090909090909091
justext	FreeBeacon_2.html.gz	0.875	1.0	0.9333333333333333
justext	FreeBeacon_3.html.gz	0.8	1.0	0.888888888888889
justext	FreeBeacon_4.html.gz	0.9375	1.0	0.967741935483871
justext	LATimes_0.html.gz	0.5645161290322581	0.5223880597014925	0.5426356589147286
justext	LATimes_1.html.gz	0.6721311475409836	0.9534883720930233	0.7884615384615384
justext	LATimes_2.html.gz	0.7659574468085106	0.9	0.8275862068965516
justext	LATimes_3.html.gz	0.6721311475409836	0.9761904761904762	0.7961165048543689
justext	LATimes_4.html.gz	0.6444444444444445	1.0	0.7837837837837839
justext	OccupyDemocrats_0.html.gz	0.6666666666666666	0.8888888888888888	0.761904761904762
justext	OccupyDemocrats_1.html.gz	0.5652173913043478	0.8666666666666667	0.6842105263157895
justext	OccupyDemocrats_2.html.gz	0.6842105263157895	0.9285714285714286	0.7878787878787878
justext	OccupyDemocrats_3.html.gz	0.8333333333333334	0.8928571428571429	0.8620689655172413
justext	OccupyDemocrats_4.html.gz	0.7058823529411765	1.0	0.8275862068965517
justext	Reuters_0.html.gz	0.3	1.0	0.4615384615384615
justext	Reuters_1.html.gz	0.7647058823529411	0.9285714285714286	0.8387096774193549
justext	Reuters_2.html.gz	0.4	1.0	0.5714285714285715
justext	Reuters_3.html.gz	0.0	0.0	
